file,type,offset,pointer_value,confidence,context_before,context_after
romfs/fight/bonus_effect.rtz,memory_address,0x208,0x0022FB6A,0.30,0e4c7eed160000009231,00002a00787eee070000
romfs/fight/bonus_effect.rtz,memory_address,0x20C,0x002A0000,0.50,1600000092316afb2200,787eee07000000000037
romfs/fight/bonus_effect.rtz,memory_address,0x210,0x07EE7E78,0.30,92316afb220000002a00,0000000000375b6b0c00
romfs/fight/bonus_effect.rtz,memory_address,0x22C,0x001451DA,0.30,f82c08130000000000b1,00000000b938931b0000
romfs/fight/bonus_effect.rtz,memory_address,0x250,0x0066BA25,0.30,44f4355f0000000000fa,000000005f17d1670000
romfs/fight/bonus_effect.rtz,memory_address,0x274,0x00731AD9,0.30,0687d06d0000000000ad,00000000987c799a0000
romfs/fight/bonus_effect.rtz,memory_address,0x298,0x00A10CEE,0.30,a9b2be9e0000000000b7,00000000625f47a20000
romfs/fight/bonus_effect.rtz,memory_address,0x2B0,0x05D20000,0.50,000000ce4399b1000000,7ab90000000000955ea5
romfs/fight/bonus_effect.rtz,memory_address,0x2BC,0x00C9A55E,0.30,d2057ab9000000000095,0000000013c0d3d00000
romfs/fight/bonus_effect.rtz,memory_address,0x2E0,0x002F55A2,0.30,0e4c7eed000000000031,00000000c8c989340000
romfs/fight/bonus_effect.rtz,memory_address,0x334,0x0060D4D9,0.30,14d2a30878b1da5114ba,00000000925f63c50000
romfs/fight/bonus_effect.rtz,memory_address,0x39C,0x00660FF7,0.30,ed8922769d0e4c7eedd9,000000002b9232100000
romfs/fight/bonus_effect.rtz,memory_address,0x400,0x00A90A53,0.30,79768d2000000000008a,00000000e0ffcebd0000
romfs/fight/bonus_effect.rtz,memory_address,0x420,0x00D79A92,0.30,0000001b667cd61500ed,7a58ebbb00acc2330f00
romfs/fight/bonus_effect.rtz,memory_address,0x4AC,0x0101005E,0.30,ef00bade895e01bade89,7c500200005f0400625b
romfs/fight/bonus_effect.rtz,memory_address,0x4C8,0x00125953,0.30,140a0a400a013c530a00,03200055160051170000
romfs/fight/bonus_effect.rtz,memory_address,0x4E8,0x00145100,0.40,cc4c3d12060343415316,011600511300000a0053
romfs/fight/bonus_effect.rtz,memory_address,0x500,0x06120200,0.40,0c000000005316005115,4655120546550d28db14
romfs/fight/bonus_effect.rtz,memory_address,0x518,0x00165100,0.40,83120604415000000116,004c5f0a00500100005d
romfs/fight/bonus_effect.rtz,memory_address,0x534,0x0100BF28,0.30,47556264cd28bf0164cd,017d500200005f040062
romfs/fight/bonus_effect.rtz,memory_address,0x538,0x02507D01,0.30,cd28bf0164cd28bf0001,00005f0400625b010c00
romfs/fight/bonus_effect.rtz,memory_address,0x53C,0x045F0000,0.50,64cd28bf0001017d5002,00625b010c0000000028
romfs/fight/bonus_effect.rtz,memory_address,0x540,0x015B6200,0.40,0001017d500200005f04,0c00000000280000550a
romfs/fight/bonus_effect.rtz,memory_address,0x550,0x01500067,0.30,000000280000550a015f,000016000c000000003b
romfs/fight/bonus_effect.rtz,memory_address,0x554,0x00160000,0.50,0000550a015f67005001,0c000000003b5f1f0016
romfs/fight/bonus_effect.rtz,memory_address,0x580,0x00163B00,0.40,0000002800005512040a,0c0000000036355f1400
romfs/fight/bonus_effect.rtz,memory_address,0x5B8,0x01FA4590,0.30,00260600555d9aff6261,619045fa000001051204
romfs/fight/bonus_effect.rtz,memory_address,0x5C0,0x05010000,0.40,62619045fa01619045fa,12044655621277622c00
romfs/fight/bonus_effect.rtz,memory_address,0x5CC,0x0100002C,0.30,01051204465562127762,de0a0002260000555006
romfs/fight/bonus_effect.rtz,memory_address,0x5D0,0x02000ADE,0.30,4655621277622c000001,26000055500600001c01
romfs/fight/bonus_effect.rtz,memory_address,0x5E8,0x031C0000,0.50,55500700001c02555008,55500900002700005550
romfs/fight/bonus_effect.rtz,memory_address,0x600,0x01000C50,0.30,0e0000270100550a0053,270200550a0053500d00
romfs/fight/bonus_effect.rtz,memory_address,0x630,0x06270100,0.30,03270500550a0153500c,00550a0153500d000127
romfs/fight/bonus_effect.rtz,memory_address,0x634,0x010A5500,0.30,550a0153500c00012706,53500d0001270700550a
romfs/fight/bonus_effect.rtz,memory_address,0x67C,0x01001150,0.30,00500300000d123d0b85,1e0a5550040000500500
romfs/fight/bonus_effect.rtz,memory_address,0x698,0x00260201,0.30,0050030000500300000a,0055501900000a015f0a
romfs/fight/bonus_effect.rtz,memory_address,0x6A0,0x010A0000,0.50,000a0102260000555019,5f0a00500300005df7ff
romfs/fight/bonus_effect.rtz,memory_address,0x6AC,0x0768FFF7,0.30,0a015f0a00500300005d,0000000b00000007994b
romfs/fight/bonus_effect.rtz,memory_address,0x6B4,0x07000000,0.50,005df7ff68070000000b,994bcf2b03000000c1c7
romfs/fight/fight_timer.rtz,memory_address,0x278,0x001B9338,0.30,b1da51140000000000b9,00000000923681550000
romfs/fight/fight_timer.rtz,memory_address,0x29C,0x0067D117,0.30,fa25ba6600000000005f,000000003a36b96a0000
romfs/fight/fight_timer.rtz,memory_address,0x2C0,0x009A797C,0.30,add91a73000000000098,00000000d122df9b0000
romfs/fight/fight_timer.rtz,memory_address,0x2E4,0x00A2475F,0.30,b7ee0ca1000000000062,00000000ce4399b10000
romfs/fight/fight_timer.rtz,memory_address,0x308,0x00D0D3C0,0.30,955ea5c9000000000013,00000000eed97bd20000
romfs/fight/fight_timer.rtz,memory_address,0x32C,0x003489C9,0.30,31a2552f0000000000c8,000000003a32e77d0000
romfs/fight/fight_timer.rtz,memory_address,0x380,0x00C5635F,0.30,bad9d460000000000092,0000000298301577b1da
romfs/fight/fight_timer.rtz,memory_address,0x384,0x02000000,0.50,0000000000925f63c500,98301577b1da5114b20b
romfs/fight/fight_timer.rtz,memory_address,0x3B4,0x0011DCA6,0.30,b63864bd0000000000fe,00000000869f1f510000
romfs/fight/fight_timer.rtz,memory_address,0x3D8,0x00E65211,0.30,37862deb000000000090,00000000b79509280000
romfs/fight/fight_timer.rtz,memory_address,0x3FC,0x00FB6A31,0.30,44edf060000000000092,00000002d01d7ba10e4c
romfs/fight/fight_timer.rtz,memory_address,0x400,0x02000000,0.50,000000000092316afb00,d01d7ba10e4c7eed8922
romfs/fight/fight_timer.rtz,memory_address,0x470,0x00208D76,0.30,edc09f18af0e4c7eed79,000000008a530aa90000
romfs/fight/fight_timer.rtz,memory_address,0x494,0x00C992BF,0.30,5c22388a0000000027af,ed929ad700acc2330f00
romfs/fight/fight_timer.rtz,memory_address,0x5C4,0x02010A00,0.30,003716010a0136345f0a,2802005516025f240014
romfs/fight/fight_timer.rtz,memory_address,0x600,0x03165C55,0.30,4d5115000016010a0a2e,46555d9bff5c140d5121
romfs/fight/fight_timer.rtz,memory_address,0x618,0x0100A499,0.30,0000622bcb99a4012bcb,0127140d512000005b01
romfs/fight/fight_timer.rtz,memory_address,0x62C,0x030A0016,0.30,00005b010a0028000055,3a5f1300140e16004d51
romfs/fight/fight_timer.rtz,memory_address,0x630,0x00135F3A,0.30,0a002800005516000a03,140e16004d5115000016
romfs/fight/fight_timer.rtz,memory_address,0x634,0x00160E14,0.30,005516000a033a5f1300,4d51150000160046555d
romfs/fight/fight_timer.rtz,memory_address,0x658,0x01165500,0.30,000201495b020a782801,535024000116010a003b
romfs/fight/fight_timer.rtz,memory_address,0x66C,0x00280000,0.50,010a003b5f34000c0000,005516000c0000803f3a
romfs/fight/fight_timer.rtz,memory_address,0x670,0x00165500,0.40,5f34000c000000002800,0c0000803f3a5f120016
romfs/fight/fight_timer.rtz,memory_address,0x6A4,0x02000A01,0.30,621277622c000101fca1,26000055500500001c01
romfs/fight/fight_timer.rtz,memory_address,0x6B8,0x07505502,0.30,00001c0155500600001c,00001c03555008000027
romfs/fight/fight_timer.rtz,memory_address,0x6BC,0x031C0000,0.50,55500600001c02555007,55500800002700005550
romfs/fight/fight_timer.rtz,memory_address,0x6D4,0x01000B50,0.30,0d0000270100550a0053,270200550a0053500c00
romfs/fight/fight_timer.rtz,memory_address,0x704,0x06270100,0.30,03270500550a0153500b,00550a0153500c000127
romfs/fight/fight_timer.rtz,memory_address,0x708,0x010A5500,0.30,550a0153500b00012706,53500c0001270700550a
romfs/fight/fight_timer.rtz,memory_address,0x724,0x01000A50,0.30,000103270800550a0153,0327090055500400004c
romfs/fight/fight_timer.rtz,memory_address,0x730,0x075F4C00,0.40,00010327090055500400,00500200000d608337bf
romfs/fight/fight_timer.rtz,memory_address,0x764,0x075F4C00,0.40,1e0c5550030000500400,0050020000571c00140a
romfs/fight/fight_timer.rtz,memory_address,0x76C,0x001C5700,0.40,0400004c5f0700500200,140a0b80000a013c5359
romfs/fight/fight_timer.rtz,memory_address,0x778,0x001E5953,0.30,1c00140a0b80000a013c,021e0d55140d51230000
romfs/fight/fight_timer.rtz,memory_address,0x794,0x001F510D,0.30,404a53140d5122000114,00140d512000000a0358
romfs/fight/fight_timer.rtz,memory_address,0x7A0,0x00235803,0.30,1f0000140d512000000a,1e0e555b010a00280000
romfs/fight/fight_timer.rtz,memory_address,0x7E0,0x01001851,0.30,00000a0153140e16004d,0a00030a00030a10530a
romfs/fight/fight_timer.rtz,memory_address,0x810,0x02001751,0.30,5350000002140e16004d,140e16004d5114000014
romfs/fight/fight_timer.rtz,memory_address,0x814,0x00160E14,0.30,02140e16004d51170002,4d51140000140e16004d
romfs/fight/fight_timer.rtz,memory_address,0x818,0x0014514D,0.30,004d51170002140e1600,00140e16004d51150000
romfs/fight/fight_timer.rtz,memory_address,0x824,0x00160000,0.50,140000140e16004d5115,46555d85ff5c50020000
romfs/fight/fight_timer.rtz,memory_address,0x82C,0x02505CFF,0.30,51150000160046555d85,00000a0102260000550a
romfs/fight/fight_timer.rtz,memory_address,0x830,0x010A0000,0.50,160046555d85ff5c5002,02260000550a015f0a00
romfs/fight/fight_timer.rtz,memory_address,0x83C,0x0250000A,0.30,0a0102260000550a015f,00005df7ff6804000000
romfs/fight/fight_timer.rtz,memory_address,0x850,0x032BCF4B,0.30,040000000f0000000499,0000006890a75b010000
romfs/fight/fight_timer.rtz,memory_address,0x858,0x015BA790,0.30,04994bcf2b0300000068,000000cb05c3c5020000
romfs/fight/fight_timer.rtz,memory_address,0x860,0x02C5C305,0.30,006890a75b01000000cb,000000ee22cbdb000000
romfs/fight/fight_timer.rtz,memory_address,0x868,0x00DBCB22,0.30,00cb05c3c502000000ee,0000000f040ebd030300
romfs/fight/fight_timer.rtz,memory_address,0x870,0x03BD0E04,0.30,00ee22cbdb000000000f,0300000085b2d10a0a00
romfs/fight/phase_tree.rtz,memory_address,0x194,0x07121B00,0.40,000000c8c98934180000,3d36000000869f1f5121
romfs/fight/phase_tree.rtz,memory_address,0x304,0x001B9338,0.30,b1da51140000000000b9,00000000923681550000
romfs/fight/phase_tree.rtz,memory_address,0x328,0x0067D117,0.30,fa25ba6600000000005f,000000003a36b96a0000
romfs/fight/phase_tree.rtz,memory_address,0x34C,0x009A797C,0.30,add91a73000000000098,00000000d122df9b0000
romfs/fight/phase_tree.rtz,memory_address,0x370,0x00A2475F,0.30,b7ee0ca1000000000062,00000000ce4399b10000
romfs/fight/phase_tree.rtz,memory_address,0x394,0x00D0D3C0,0.30,955ea5c9000000000013,00000000eed97bd20000
romfs/fight/phase_tree.rtz,memory_address,0x3B8,0x003489C9,0.30,31a2552f0000000000c8,000000003a32e77d0000
romfs/fight/phase_tree.rtz,memory_address,0x40C,0x00C5635F,0.30,bad9d460000000000092,0000000298301577b1da
romfs/fight/phase_tree.rtz,memory_address,0x410,0x02000000,0.50,0000000000925f63c500,98301577b1da5114b20b
romfs/fight/phase_tree.rtz,memory_address,0x440,0x0011DCA6,0.30,b63864bd0000000000fe,00000000869f1f510000
romfs/fight/phase_tree.rtz,memory_address,0x464,0x00E65211,0.30,37862deb000000000090,00000000b79509280000
romfs/fight/phase_tree.rtz,memory_address,0x488,0x00FB6A31,0.30,44edf060000000000092,00000002d01d7ba10e4c
romfs/fight/phase_tree.rtz,memory_address,0x48C,0x02000000,0.50,000000000092316afb00,d01d7ba10e4c7eed8922
romfs/fight/phase_tree.rtz,memory_address,0x4FC,0x00208D76,0.30,edc09f18af0e4c7eed79,000000008a530aa90000
romfs/fight/phase_tree.rtz,memory_address,0x520,0x007F537D,0.30,5c22388a0000000000ff,000000000e65d31f0000
romfs/fight/phase_tree.rtz,memory_address,0x544,0x00BB290C,0.30,f2a1f6910000000000e4,0000000285d3b812b1da
romfs/fight/phase_tree.rtz,memory_address,0x548,0x02000000,0.50,0000000000e40c29bb00,85d3b812b1da5114fea9
romfs/fight/phase_tree.rtz,memory_address,0x574,0x07121BA1,0.30,da5114067e235eb7ee0c,3d0000000002d48a1279
romfs/fight/phase_tree.rtz,memory_address,0x598,0x007DEE83,0.30,f9caee8100000000f7e5,7a58ebbb00acc2330f00
romfs/fight/phase_tree.rtz,memory_address,0x694,0x023AB000,0.40,00935d2d6f00af0d5a4c,5a00eaa2ffb4003db90b
romfs/fight/phase_tree.rtz,memory_address,0x6D4,0x01000026,0.30,7700c8c5392601c8c539,06523200004c637e7d9d
romfs/fight/phase_tree.rtz,memory_address,0x6D8,0x00325206,0.30,392601c8c53926000001,004c637e7d9d6c004250
romfs/fight/phase_tree.rtz,memory_address,0x6E0,0x006C9D7D,0.30,000106523200004c637e,42507aeb0142507aeb00
romfs/fight/phase_tree.rtz,memory_address,0x6EC,0x010000EB,0.30,6c0042507aeb0142507a,06523400004c63493fde
romfs/fight/phase_tree.rtz,memory_address,0x6F0,0x00345206,0.30,7aeb0142507aeb000001,004c63493fdec0009d4b
romfs/fight/phase_tree.rtz,memory_address,0x6F8,0x00C0DE3F,0.30,000106523400004c6349,9d4b9692006bdc7f7301
romfs/fight/phase_tree.rtz,memory_address,0x720,0x010000F9,0.30,0163239d98f901239d98,0a523700005350c00001
romfs/fight/phase_tree.rtz,memory_address,0x724,0x0037520A,0.30,98f901239d98f9000001,005350c0000163ade188
romfs/fight/phase_tree.rtz,memory_address,0x730,0x00DF88E1,0.30,3700005350c0000163ad,e5a9b24900c530739a00
romfs/fight/phase_tree.rtz,memory_address,0x828,0x01CC56E3,0.30,080a0453525f000163cc,cce356cc000001080a05
romfs/fight/phase_tree.rtz,memory_address,0x874,0x00453CC6,0.30,c63c45007fc63c45017f,01010d16005352370000
romfs/fight/phase_tree.rtz,memory_address,0x8E8,0x01729FDA,0.30,c492100021ae80a0001b,1bda9f7200000109527f
romfs/fight/phase_tree.rtz,memory_address,0x968,0x00200000,0.50,5cc20002011b5b02528f,55529000002801005516
romfs/fight/phase_tree.rtz,memory_address,0x96C,0x00905255,0.30,011b5b02528f00002000,00280100551601531600
romfs/fight/phase_tree.rtz,memory_address,0x990,0x00200000,0.50,be130002011b5b02528f,55529000002801005516
romfs/fight/phase_tree.rtz,memory_address,0x994,0x00905255,0.30,011b5b02528f00002000,00280100551601531600
romfs/fight/phase_tree.rtz,memory_address,0x9B8,0x00200000,0.50,22ec0002011b5b02528f,55529000002801005516
romfs/fight/phase_tree.rtz,memory_address,0x9BC,0x00905255,0.30,011b5b02528f00002000,00280100551601531600
romfs/fight/phase_tree.rtz,memory_address,0x9CC,0x03630100,0.30,0100551601531600518a,88e561004e4abfaa0098
romfs/fight/phase_tree.rtz,memory_address,0xA10,0x009F5253,0.30,2acb3f8c000001080a0e,0163951a52a300fe6f4d
romfs/fight/phase_tree.rtz,memory_address,0xA24,0x028AE100,0.30,00fe6f4da300f685e677,57000bd0a3e20058658d
romfs/fight/phase_tree.rtz,memory_address,0xA58,0x00F33721,0.30,c3e08300ea2137f301ea,02010d16002900005516
romfs/fight/phase_tree.rtz,memory_address,0xB0C,0x06010100,0.30,63589fa91f01589fa91f,16000a023663948e3ff5
romfs/fight/phase_tree.rtz,memory_address,0xBB4,0x02010A00,0.30,6006005d08000a076007,63555c0a0002632afe1d
romfs/fight/phase_tree.rtz,memory_address,0xC5C,0x02010A00,0.30,16005350c40001365f07,635d2a0016005350c200
romfs/fight/phase_tree.rtz,memory_address,0xCEC,0x015B6300,0.40,00500500014c5f06000a,16025138000028040055
romfs/fight/phase_tree.rtz,memory_address,0xCF4,0x04280000,0.40,000a00635b0116025138,00551601500500015f12
romfs/fight/phase_tree.rtz,memory_address,0xCF8,0x01165500,0.40,5b011602513800002804,500500015f1200160016
romfs/fight/phase_tree.rtz,memory_address,0xCFC,0x01000550,0.30,51380000280400551601,5f120016001601160453
romfs/fight/phase_tree.rtz,memory_address,0xD5C,0x009F5100,0.30,0006017c5b010a0b5316,0120035516025f120016
romfs/fight/phase_tree.rtz,memory_address,0xD70,0x065F3A01,0.30,5f120016035104000016,000a00635b010a002804
romfs/fight/phase_tree.rtz,memory_address,0xD88,0x03160516,0.30,00555b010a0028050055,510400003a5f1a001603
romfs/fight/phase_tree.rtz,memory_address,0xD90,0x001A5F3A,0.30,00551605160351040000,160316054d513400005f
romfs/fight/phase_tree.rtz,memory_address,0xD94,0x05160316,0.30,1603510400003a5f1a00,4d513400005f07001604
romfs/fight/phase_tree.rtz,memory_address,0xD98,0x0034514D,0.30,00003a5f1a0016031605,005f0700160446551605
romfs/fight/phase_tree.rtz,memory_address,0xDCC,0x01160416,0.30,05160351040000422a55,3963c03a001f01c03a00
romfs/fight/phase_tree.rtz,memory_address,0xE10,0x0228000A,0.30,160246555de7ff5c5b01,00551602160051040000
romfs/fight/phase_tree.rtz,memory_address,0xE14,0x02165500,0.40,5de7ff5c5b010a002802,1600510400003a5f1800
romfs/fight/phase_tree.rtz,memory_address,0xE18,0x04510016,0.30,5b010a00280200551602,00003a5f180016011600
romfs/fight/phase_tree.rtz,memory_address,0xE20,0x01160018,0.30,16021600510400003a5f,160016024d514700004d
romfs/fight/phase_tree.rtz,memory_address,0xE24,0x02160016,0.30,510400003a5f18001601,4d514700004d46551602
romfs/fight/phase_tree.rtz,memory_address,0xE7C,0x0328000A,0.30,fe5aa420000401345b01,00551603160051040000
romfs/fight/phase_tree.rtz,memory_address,0xE80,0x03165500,0.40,000401345b010a002803,1600510400003a5f1e00
romfs/fight/phase_tree.rtz,memory_address,0xE84,0x04510016,0.30,5b010a00280300551603,00003a5f1e0016011602
romfs/fight/phase_tree.rtz,memory_address,0xE8C,0x0116001E,0.30,16031600510400003a5f,160253160016034d514d
romfs/fight/phase_tree.rtz,memory_address,0xEE4,0x02160007,0.30,034d514700001601365f,4655160346555dddff5c
romfs/fight/phase_tree.rtz,memory_address,0xEE8,0x03165546,0.30,00001601365f07001602,46555dddff5c16026379
romfs/fight/phase_tree.rtz,memory_address,0xEFC,0x06002F63,0.30,16026379f1632f0179f1,01875b011600513a0000
romfs/fight/phase_tree.rtz,memory_address,0xF00,0x015B8701,0.30,f1632f0179f1632f0006,1600513a000020025516
romfs/fight/phase_tree.rtz,memory_address,0xF08,0x02200000,0.50,000601875b011600513a,55160251a4000016013a
romfs/fight/phase_tree.rtz,memory_address,0xF14,0x075F3A01,0.30,200255160251a4000016,000a0002635b02160251
romfs/fight/phase_tree.rtz,memory_address,0xF18,0x02000A00,0.40,0251a4000016013a5f07,635b02160251a1000020
romfs/fight/phase_tree.rtz,memory_address,0xF2C,0x04200100,0.40,a10000200355160350cc,551604500500014c5f07
romfs/fight/phase_tree.rtz,memory_address,0xF4C,0x010A0007,0.30,00001603514e00014c5f,02635b010a0853160251
romfs/fight/phase_tree.rtz,memory_address,0xF58,0x009F5102,0.30,0a0102635b010a085316,01200555160551040000
romfs/fight/phase_tree.rtz,memory_address,0xF60,0x04510516,0.30,531602519f0001200555,000016013b5f07000a01
romfs/fight/phase_tree.rtz,memory_address,0xF64,0x01160000,0.40,9f000120055516055104,3b5f07000a0102631605
romfs/fight/phase_tree.rtz,memory_address,0xF7C,0x075F3A00,0.30,160417010050d000020a,000a0102630a0002637b
romfs/fight/phase_tree.rtz,memory_address,0xF80,0x02010A00,0.30,0050d000020a003a5f07,630a0002637b067b8f01
romfs/fight/phase_tree.rtz,memory_address,0xF9C,0x00665100,0.30,000301165b0116015316,012802005516020bb80b
romfs/fight/phase_tree.rtz,memory_address,0x1034,0x013FFC01,0.30,1d5fa101ee1d5fa1000b,5b015001000028000055
romfs/fight/phase_tree.rtz,memory_address,0x1038,0x0150015B,0.30,ee1d5fa1000b01fc3f01,00002800005516000a00
romfs/fight/phase_tree.rtz,memory_address,0x103C,0x00280000,0.40,000b01fc3f015b015001,005516000a00375f0600
romfs/fight/phase_tree.rtz,memory_address,0x1040,0x00165500,0.40,3f015b01500100002800,0a00375f06001600635b
romfs/fight/phase_tree.rtz,memory_address,0x1048,0x00160006,0.30,2800005516000a00375f,635b05570f000a01530a
romfs/fight/phase_tree.rtz,memory_address,0x10B4,0x0628000A,0.30,0500550a015fc5005b01,00551606160151040000
romfs/fight/phase_tree.rtz,memory_address,0x10B8,0x06165500,0.40,015fc5005b010a002806,1601510400003a5fa100
romfs/fight/phase_tree.rtz,memory_address,0x10BC,0x04510116,0.30,5b010a00280600551606,00003a5fa1005b021601
romfs/fight/phase_tree.rtz,memory_address,0x10C4,0x025B00A1,0.30,16061601510400003a5f,160116064d2807005516
romfs/fight/phase_tree.rtz,memory_address,0x10C8,0x06160116,0.30,510400003a5fa1005b02,4d280700551605531607
romfs/fight/phase_tree.rtz,memory_address,0x10E0,0x015B0100,0.30,5350f000020a14535000,20095516070a04600e00
romfs/fight/phase_tree.rtz,memory_address,0x1130,0x04510816,0.30,5b010a00280900551609,00003a5f24005b011608
romfs/fight/phase_tree.rtz,memory_address,0x1138,0x015B0024,0.30,16091608510400003a5f,160816094d280a005516
romfs/fight/phase_tree.rtz,memory_address,0x1148,0x0100F150,0.30,16094d280a0055160a53,0a1453500000015c1609
romfs/fight/phase_tree.rtz,memory_address,0x11B4,0x015B0400,0.30,0a30530a78531411512a,570f000a01530a04530a
romfs/fight/phase_tree.rtz,memory_address,0x11E4,0x00985F3A,0.30,00551604141251040000,160316044d1601365f46
romfs/fight/phase_tree.rtz,memory_address,0x11E8,0x04160316,0.30,1412510400003a5f9800,4d1601365f46000a0053
romfs/fight/phase_tree.rtz,memory_address,0x11F8,0x020A0016,0.30,01365f46000a00530a36,4341530c000000005314
romfs/fight/phase_tree.rtz,memory_address,0x120C,0x010A0300,0.40,000053141216044d511f,530bff000a183f0bff00
romfs/fight/phase_tree.rtz,memory_address,0x1248,0x04161214,0.30,024341530c0000000053,4d511f00030a01530bff
romfs/fight/phase_tree.rtz,memory_address,0x124C,0x001F514D,0.30,0c000000005314121604,030a01530bff000a183f
romfs/fight/phase_tree.rtz,memory_address,0x1274,0x04160200,0.30,003c53141216044d511e,46555d62ff5c5b015b01
romfs/fight/phase_tree.rtz,memory_address,0x12B8,0x02002B51,0.30,2b490c00000000531411,0d37528b0e0c0000803f
romfs/fight/phase_tree.rtz,memory_address,0x12C8,0x002B5111,0.30,528b0e0c0000803f5314,020d877beb330c000000
romfs/fight/phase_tree.rtz,memory_address,0x1314,0x002B5111,0.30,282b490c000000005314,020d37528b0e0c000000
romfs/fight/phase_tree.rtz,memory_address,0x1360,0x04200700,0.40,1f530a21530a2a535903,550de7282b490c000080
romfs/fight/phase_tree.rtz,memory_address,0x1394,0x02002B51,0.30,eb330c00000000531411,5d58005d0300570f000a
romfs/fight/phase_tree.rtz,memory_address,0x13B4,0x03595300,0.30,0a00530a00530a00530a,00072004550de7282b49
romfs/fight/phase_tree.rtz,memory_address,0x13B8,0x04200700,0.40,00530a00530a00535903,550de7282b490c000000
romfs/fight/phase_tree.rtz,memory_address,0x13EC,0x02002B51,0.30,eb330c00000000531411,555c5b010a0028050055
romfs/fight/phase_tree.rtz,memory_address,0x13F0,0x015B5C55,0.30,000000531411512b0002,0a002805005516051413
romfs/fight/phase_tree.rtz,memory_address,0x13F4,0x0528000A,0.30,1411512b0002555c5b01,00551605141351040000
romfs/fight/phase_tree.rtz,memory_address,0x13F8,0x05165500,0.40,0002555c5b010a002805,1413510400003a5f1f02
romfs/fight/phase_tree.rtz,memory_address,0x13FC,0x04511314,0.30,5b010a00280500551605,00003a5f1f0216041605
romfs/fight/phase_tree.rtz,memory_address,0x1404,0x0416021F,0.30,16051413510400003a5f,16054d0a00365f1e000a
romfs/fight/phase_tree.rtz,memory_address,0x1464,0x03001F51,0.30,0000000053141316054d,5d23015d08000a07601e
romfs/fight/phase_tree.rtz,memory_address,0x1484,0x03001F51,0.30,0000000053141316054d,5d03015d08000a09601e
romfs/fight/phase_tree.rtz,memory_address,0x14A4,0x03001F51,0.30,0000000053141316054d,5de3005d08000a0d601e
romfs/fight/phase_tree.rtz,memory_address,0x14C4,0x03001F51,0.30,0000000053141316054d,5dc3005d08000a18601e
romfs/fight/phase_tree.rtz,memory_address,0x14E4,0x03001F51,0.30,0000000053141316054d,5da3005d08000a19601e
romfs/fight/phase_tree.rtz,memory_address,0x1504,0x03001F51,0.30,0000000053141316054d,5d83005d08000a1b601e
romfs/fight/phase_tree.rtz,memory_address,0x1524,0x03001F51,0.30,0000000053141316054d,5d63005d08000a1f601e
romfs/fight/phase_tree.rtz,memory_address,0x1544,0x03001F51,0.30,0000000053141316054d,5d43005d08000a21601e
romfs/fight/phase_tree.rtz,memory_address,0x1564,0x03001F51,0.30,0000000053141316054d,5d23005d08000a2a601b
romfs/fight/phase_tree.rtz,memory_address,0x1584,0x03001F51,0.30,0000000053141316054d,5d0300555c160416054d
romfs/fight/phase_tree.rtz,memory_address,0x15E0,0x020A0016,0.30,00025d43000a00530a47,4341530c000000005314
romfs/fight/phase_tree.rtz,memory_address,0x15F4,0x010A0300,0.40,000053141316054d511f,530bff000a183f0ba000
romfs/fight/phase_tree.rtz,memory_address,0x16A8,0x015B0000,0.50,0a00270d005514115127,0a002800005516001412
romfs/fight/phase_tree.rtz,memory_address,0x16AC,0x0028000A,0.30,00551411512700005b01,00551600141251040000
romfs/fight/phase_tree.rtz,memory_address,0x16B0,0x00165500,0.40,512700005b010a002800,1412510400003a5f1300
romfs/fight/phase_tree.rtz,memory_address,0x16B4,0x04511214,0.30,5b010a00280000551600,00003a5f130014121600
romfs/fight/phase_tree.rtz,memory_address,0x1704,0x045F3600,0.30,1fca0e000201b6140a0a,0062140a0a02365f0400
romfs/fight/phase_tree.rtz,memory_address,0x1724,0x0300EF50,0.30,55140b53140c53140d53,0c000000002800005514
romfs/fight/phase_tree.rtz,memory_address,0x1744,0x002E5111,0.30,5f140014115130000014,0042280000555b010a00
romfs/fight/phase_tree.rtz,memory_address,0x1748,0x00284200,0.40,11513000001411512e00,00555b010a0028010055
romfs/fight/phase_tree.rtz,memory_address,0x174C,0x015B5500,0.40,001411512e0000422800,0a002801005516011412
romfs/fight/phase_tree.rtz,memory_address,0x1750,0x0128000A,0.30,2e000042280000555b01,00551601141251040000
romfs/fight/phase_tree.rtz,memory_address,0x1754,0x01165500,0.40,280000555b010a002801,1412510400003a5f1300
romfs/fight/phase_tree.rtz,memory_address,0x1758,0x04511214,0.30,5b010a00280100551601,00003a5f130014121601
romfs/fight/phase_tree.rtz,memory_address,0x17A8,0x002C5111,0.30,0a00530c000000005314,021600531411512f0001
romfs/fight/phase_tree.rtz,memory_address,0x17C4,0x020A0A14,0.30,c301279a46c300010150,375f0400625b010c0000
romfs/fight/phase_tree.rtz,memory_address,0x17E0,0x00145F36,0.30,00551411512d00000a00,1411513000001411512e
romfs/fight/phase_tree.rtz,memory_address,0x1800,0x02002C51,0.30,01530c00000000531411,1600531411512f00010a
romfs/fight/phase_tree.rtz,memory_address,0x181C,0x01000026,0.30,556206b333260106b333,0550f300006230005b2b
romfs/fight/phase_tree.rtz,memory_address,0x1820,0x00F35005,0.30,33260106b33326000001,006230005b2b0130005b
romfs/fight/phase_tree.rtz,memory_address,0x1824,0x00306200,0.40,b333260000010550f300,5b2b0130005b2b000001
